"Akun","Tweet","Lokasi","Label"
"https://twitter.com/agathosune2","@anteraja_id Sekilas kukira nadila wkwkwk","","netral"
"https://twitter.com/fadjarbtirta","@anteraja_id Cek dm min","","negatif"
"https://twitter.com/hellobijar","@anteraja_id Akhhhhhh floraaaaa","","netral"
"https://twitter.com/HashfIzd_","@anteraja_id 🙏🙏","","netral"
"https://twitter.com/snwrmn","@anteraja_id Makasi min","","positif"
"https://twitter.com/namakamuay","@anteraja_id @FloRisenID kapan ada photopack ini😭","","netral"
"https://twitter.com/Vangance_","@anteraja_id @MTaufikst48 Anter aja X Sungut Lele kapan mint","","netral"
"https://twitter.com/bgs__kurniawan","@anteraja_id lama banget woe pelayanan lu, udah pick up H+1 dari request, sekarang 24jam didiemin doang di airport kota asal, lelet kerjanya https://t.co/s1812pCihW","","negatif"
"https://twitter.com/tapioshinya1jkt","@anteraja_id ayang flora cakep betulll😳","","netral"
"https://twitter.com/berlianozt_","@anteraja_id 🔥","","netral"
"https://twitter.com/anteraja_id","Reply with a 🔥 and we’ll give you kata-kata penyemangat puasa!

Sebentar lagi berbuka nih 🤭","","netral"
"https://twitter.com/dramdhan9","@anteraja_id woy paket gw dmn","","negatif"
"https://twitter.com/R_Hafidziin","@anteraja_id Oshi gw mna mint?","","negatif"
"https://twitter.com/berlianozt_","@anteraja_id Cantik banget","","netral"
"https://twitter.com/L_SeptiChan","@anteraja_id Christy mana bang","","netral"
"https://twitter.com/rivanisasi","@anteraja_id Thanks","","netral"
"https://twitter.com/brnvll_","@anteraja_id lah ngepost2 cewe gua lu min","","netral"
"https://twitter.com/Mom_ofmoon","@anteraja_id @piscvely @F_Astri17 Alhamdulillah terimakasih","","netral"
"https://twitter.com/suciamaliaNd","@anteraja_id kenapa beberapa kali begini???? Dengan kendala yg sama. Helooo?? @anteraja_id  Adapa yaaa?? Ini baru 3 yg ku post. Kecewa asli https://t.co/j9BDOVrgGs","","negatif"
"https://twitter.com/FloRisenID","@karimpangestu @ArieztAlwand @Tehidol @vvotanet @f10ves Coba ditanyakan ke seller @anteraja_id yang ada di Sukabumi kak, itu paketnya udah di tangan kurir nya","","netral"
"https://twitter.com/semangat_yukkk","@anteraja_id Ini dia menu buka puasa hari ini 🥰🥰🥰🥰🥰","","netral"
"https://twitter.com/HIBIKUN_","@anteraja_id KYAAAAA FURORA CHWAAANNN 😍
ARIGATOUUU ANTERU-SAN 🙏","","netral"
"https://twitter.com/bayuxpras","@anteraja_id Neng mplor 😍","","netral"
"https://twitter.com/karimpangestu","@anteraja_id Min bgmna ini? Blm ada keterangan berlanjut hari ini https://t.co/C3Pq8SzUhp","","netral"
"https://twitter.com/hanyaprantara","@anteraja_id Makasih admin 😁","","netral"
"https://twitter.com/sendoknasdang","@anteraja_id FLOOOOOOOOOOOOOOOOOOOOOOOOOOO","","netral"
"https://twitter.com/fatnaifs","@anteraja_id Peghh","","netral"
"https://twitter.com/abebasudara","@anteraja_id pengen cubit dhh","","netral"
"https://twitter.com/lydisinii","@anteraja_id Lucuuuu nyaa","","netral"
"https://twitter.com/sirgilang90z","@anteraja_id min, paket dengan resi 10006929031176 kok stuck di hub jakarta utara udah 2 hari? masa dari jakarta timur ke depok bisa sampe 3 hari lebih pake reguler min🙄","","negatif"
"https://twitter.com/Zulkarnaen9115","@anteraja_id mau dong kalo satria nya kek gini, auto nungguin depan pintu..","","netral"
"https://twitter.com/fattahazzam98","@anteraja_id @AhmadRahardyan","","netral"
"https://twitter.com/Oktaa_ASF","@anteraja_id hastag nya ademin tl min","","netral"
"https://twitter.com/aggnah_","@anteraja_id @f10ves Buset buset 🫠","","netral"
"https://twitter.com/VicoErv","@anteraja_id cantik","","netral"
"https://twitter.com/Zulkarnaen9115","@anteraja_id Sering² aja min upload yg ada Flora nya, soal y dia jarang pap 😇","","netral"
"https://twitter.com/frpramudya","@anteraja_id Waini","","netral"
"https://twitter.com/brokenardi1","@anteraja_id @f10ves Tapi min, kok kemarin bukan mbak ini yg kirim paketnya.","","netral"
"https://twitter.com/dilgudil_","@anteraja_id adududuu","","netral"
"https://twitter.com/andiano_dewata","@anteraja_id Free 2 shotnya kapan? 😔☝️","","netral"
"https://twitter.com/anteraja_id","@Zulkarnaen9115 https://t.co/sL5wTPYw6n","","netral"
"https://twitter.com/darkcov3r","@anteraja_id @MTaufikst48 https://t.co/7xfC0yZeL5","","netral"
"https://twitter.com/nabawisasi","@anteraja_id BAIKNYA RAMADAN #PastiBagiHadiah #BaiknyaRamadan
@Zaka_R17 @Zackersj @azackri","","netral"
"https://twitter.com/anteraja_id","@wahyupeye https://t.co/hxZOYy6XHJ","","netral"
"https://twitter.com/anteraja_id","@Tehidol https://t.co/wkK5Mwg1us","","netral"
"https://twitter.com/anteraja_id","@Abet_424 https://t.co/sc3yjikQQ5","","netral"
"https://twitter.com/anteraja_id","@arsaramadhani16 https://t.co/wH0In3jiKr","","netral"
"https://twitter.com/anteraja_id","@f10ves https://t.co/BoCFQBLEeA","","netral"
"https://twitter.com/BiskuitOreo","@anteraja_id Waini!!!?","","netral"
"https://twitter.com/Zaka_R17","@anteraja_id BAIKNYA RAMADAN #PastiBagiHadiah #BaiknyaRamadan 
@nabawisasi @andi_angler57 @woodeiy","","netral"
"https://twitter.com/embunpatricia","Halo @anteraja_id tlong cek resi sya 10006930707622 in dr kebumen k jkrt emank lewat bantul ya???? https://t.co/5Oj2g5LouH","","negatif"
"https://twitter.com/f10ves","@anteraja_id Makasih makasih makasih miaw ฅ⁠^⁠•⁠ﻌ⁠•⁠^⁠ฅ https://t.co/99onCbRyAU","","positif"
"https://twitter.com/anteraja_id","@yunanalamsyah15 https://t.co/zxK4tKYFDP","","netral"
"https://twitter.com/choliqilcham","@AnterajaCare @anteraja_id min, cek dm","","negatif"
"https://twitter.com/anteraja_id","@bootemm https://t.co/DLwuj9vPjV","","netral"
"https://twitter.com/aryabphe_","@anteraja_id aman min tenang aja, oshi saya ituu wkwkw","","netral"
"https://twitter.com/aryabphe_","@anteraja_id https://t.co/cvbFxX3rbu","","netral"
"https://twitter.com/anteraja_id","@aryabphe_ https://t.co/d61hBBcstB","","netral"
"https://twitter.com/anteraja_id","@MTaufikst48 https://t.co/Xj1wAIIkBC","","netral"
"https://twitter.com/anteraja_id","@_28_Gi https://t.co/eedbbbMCYQ","","netral"
"https://twitter.com/kamen_rezha","@anteraja_id @andiano_dewata","","netral"
"https://twitter.com/anteraja_id","Free wallpaper ✌️ https://t.co/JJz98ZDYJj","","netral"
"https://twitter.com/F_Astri17","@anteraja_id Min udah di kirim ya DM nya","","netral"
"https://twitter.com/anteraja_id","@ardiadriannn @Y_ChikaJKT48 @NAVY_INA 🫶","","netral"
"https://twitter.com/anteraja_id","Cek postingan terakhir di Instagram kita, siapa tau itu Oshi-mu 🫶✌️","","netral"
"https://twitter.com/edysupri","@anteraja_id 
10006917928235 min ini ada notif paket akan direturn,ini bukan paket COD dan blm diantar kan","","netral"
"https://twitter.com/sdgrlvmny_","lemot banget plis @anteraja_id https://t.co/zN74imEXUB","","negatif"
"https://twitter.com/katropolitan_","@anteraja_id Ekspedisi ini kalau order Sameday biasanya jadi entah kapan day!!","","negatif"
"https://twitter.com/VSunandah","@anteraja_id hallo min, tlng baca dm ya","","negatif"
"https://twitter.com/framboze","Min @anteraja_id @AnterajaCare , pengiriman pake Next Day, kenapa udah hari ke-3 belom sampe2? Ada kompensasinya ngga nih? Bayar NextDay dapetnya Reguler :(","","negatif"
"https://twitter.com/depedevi","Paket uda 2 hari gak bergerak.. lagi puasa di pusat sortir ya @anteraja_id please deh.. gini nih kalo lupa klik ganti penganteran kalo belanja OL","","negatif"
"https://twitter.com/derangedtankie","@anteraja_id dan @AnterajaCare tidak menanggapi proses refund ongkos kirim saya padahal sudah menyalahi twrm of service nya sendiri yang sampai pada tujuan maximum 10 jam, tapi sampai di keesokan harinya 
@anteraja_id bagaimana proses refund ongkir saya? kan kalian yg wanprestasi","","negatif"
"https://twitter.com/F_Astri17","@anteraja_id @piscvely @Mom_ofmoon Min sudah saya DM ya 🙏 @anteraja_id","","positif"
"https://twitter.com/anteraja_id","@A_ZeeJKT48 silahkan, mau ngirim paket ya? 😙","","netral"
"https://twitter.com/Kumikowin","@anteraja_id @piscvely @F_Astri17 @Mom_ofmoon Congrats semuanya","","netral"
"https://twitter.com/F_Astri17","@anteraja_id @piscvely @Mom_ofmoon Terimakasih Mimin baik 🙏","","positif"
"https://twitter.com/piscvely","Yeayyy thankyouu @anteraja_id 🥰","","positif"
"https://twitter.com/anteraja_id","GIVEAWAY CLOSED🥳✨

𝒮𝑒𝓁𝒶𝓂𝒶𝓉 𝓊𝓃𝓉𝓊𝓀: 
@piscvely 
@F_Astri17 
@Mom_ofmoon 

Pemenang akan mendapatkan e-wallet masing-masing 100ribu!💗 Mohon tunggu DM dariku gesss~😉","","netral"
"https://twitter.com/BPoer94","@anteraja_id BAIKNYA RAMADAN #PastiBagiHadiah #BaiknyaRamadan 

@piscvely @Zaka_R17 @Annajmussaaqib","","netral"
"https://twitter.com/Arwini03","@anteraja_id Baiknya Ramadan 
@esteebuu @march_ali  @agilriego 
#PastiBagiHadiah #BaiknyaRamadan","","netral"
"https://twitter.com/dwikiyuniko_","@C_OnielJKT48 @anteraja_id Kenapa Tweet ini tidak masuk ke notif 😔","","netral"
"https://twitter.com/AndickTri","Paket sudah sampai lokasi sortir di Kediri dari tgl 26 Maret 2023 tapi belum ada update apapun sampai hari ini, kelanjutannya gimana ini??
@anteraja_id
@AnterajaCare 
👎👎👎 https://t.co/9WLDjZHOLB","","negatif"
"https://twitter.com/mayamaya2586","@sourxsalt @anteraja_id Saya juga baru saja mengalami hal ini kak,sama sekali gaktau kalo ekspedisi ini bermasalah. Terus akhirnya barangnya sampai ke kakak gak? https://t.co/YDIq61zNIg","","negatif"
"https://twitter.com/vhienuna","@anteraja_id Mending urusin paket gue yg muter2 di jaktim ga jelas sumpah,hampir 1 minggu muter2 aja kayak g tau jalan atau ga punya bensin","","negatif"
"https://twitter.com/Hananto_vkh","@stroberyswit @AnterajaCare @anteraja_id Parah bgt memang anteraja kurang amanah dan tidak profesional","","negatif"
"https://twitter.com/yourdawg_","@AnterajaCare @anteraja_id ini kalian emang ga bisa kasih penjelasan statusnya ya? https://t.co/rsNfOtsCYg","","negatif"
"https://twitter.com/vhienuna","Sumpah ga jelas banget @anteraja_id @AnterajaCare  pengiriman dari tangerang ke jakarta selatan tp ga jelas muter2, di DM pun ga ada gunanya solusi cuma disuruh nunggu!!! Puasa2 bikin kesel https://t.co/ydyXo4UNW3","","negatif"
"https://twitter.com/mynameAray","@anteraja_id min coba cek resi ini, ko dari kmren muter2 aja ni paket di gudang.. Hadehhh","","negatif"
"https://twitter.com/MilanoApril93","@anteraja_id Baiknya Ramadan 
#PastiBagiHadiah 
#BaiknyaRamadan
Ikutan yuk @n1arwinner @Sassygir88 @namelesscat_18","","negatif"
"https://twitter.com/ReivaldyAL","@stroberyswit @AnterajaCare @anteraja_id Mampus lu diomelin, pacar w galak 🤣🤣🤣","","negatif"
"https://twitter.com/stroberyswit","lama bgt ga nyampe2 paket w, tutup aja dah mending @AnterajaCare @anteraja_id https://t.co/sVrBRSEHzV","","negatif"
"https://twitter.com/DhakaW","@anteraja_id mending rebranding jadi “anter kemana aja” jadi suka suka kurirnya mau nganter kemana, paket gue nyasar rumah org tp gatau rumah siapa, gimana nih? https://t.co/nxbo7xggy0","","negatif"
"https://twitter.com/Nelll_V","@anteraja_id Halo kak, tolong dibantu untuk proses antar hari ini paket saya no resi 10006927789839 ya statusnya gagal kirim kemarin tp sampe sekarang blm di kirim lagi. Tolong antar hari ini karena paketnya untuk kado dan orgnya mau pulang nanti malem. Terima kasih","","negatif"
"https://twitter.com/andridiansyah6","kalian @anteraja_id masih niat nganter paket pelanggan nggak ?? gila lu yak sesama jakarta mau seminggu kaga di kirim² .. amatir bgt lu jadi jasa pengiriman mending tutup aja ini jasa pengiriman asw lau @anteraja_id","","negatif"
"https://twitter.com/Hendhita_Dhita","Pesen dari @ShopeeID pertama kali nyobain pake ekspedisi @anteraja_id ternyata separah ini..Barang dipick up kurir dri pembeli tgl 27 Maret 2023,tapi sampe tgl 30 Maret 2023,statusnya gak berubah..Ini barang saya dri dipick up,dibawa kemana ya?!komplain ke CS,belom dapet solusi https://t.co/rHkUGYu839","","negatif"
"https://twitter.com/Razessas","@A_ZeeJKT48 @anteraja_id ?","","netral"
"https://twitter.com/weningdyah","@AnterajaCare @anteraja_id 10006915093636 dari tgl 25 sampe skrg belum sampe. bandung-jkt.. udah 2x delivery ditunda krn operasional.. kalo banyak masalah tutup aja woiii.. bener2 ngaco nih ekspedisi","","negatif"
"https://twitter.com/LeeKnowNose","@anteraja_id Ini saya diremehin ya? Paket saya gak di pick up selama 4 hari. Pembeli sampe muak marah2 sama saya. Ini niat kerja apa gak sih? Saya udah gak mau lagi pake jasanya kalau begini. Ekspedisi lain langsung pick up di hari itu juga. Pelayanan CS juga buruk sekali ya https://t.co/NaKA6lvSAZ","","negatif"
"https://twitter.com/AnuJadiGini","@S_GraciaJKT48 @anteraja_id baaguss donh respect with u","","positif"
"https://twitter.com/maudykhair_","ckckckck kenapa komennya dibatasi @anteraja_id @AnterajaCare ???
Ditelfon gak ada solusi, di WhatsApp yg jawab bot. 

Ini yang katanya team RESOLUSI pecat-pecatin aja orangnya kalo gak dapet-dapet solusi. Udah mau 2bulan dokumen perusahaan entah dimana gajelas🤣 https://t.co/BDK9B5GKBS","","negatif"
"https://twitter.com/maudykhair_","@ndessyy @anteraja_id ekspedisi penghilang paket, jangan pake ekspedisi ini lagi kak. aku juga dokumen perushaaan entah dimana gak ada kejelasan udh mau 2 bulan","","negatif"
"https://twitter.com/maudykhair_","@A_FionyJKT48 @anteraja_id ekspedisi penghilang dokumen ckckckck gaada tanggungjawabnya juga","","negatif"
"https://twitter.com/anteraja_id","@cutiecloudiey Hi Hepizen, maaf ya bikin kakak ga nyaman. FYI, mulai tgl 20 Feb 2023 untuk layanan @anteraja_id beralih ke @AnterajaCare. Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak. Happy Fasting #BaiknyaRamadan. Thx :) ^MDAS","","netral"
"https://twitter.com/emmmhuuu","@A_ZeeJKT48 @anteraja_id aku kira iklan lagi hahahah","","netral"
"https://twitter.com/emmmhuuu","@A_ZeeJKT48 makanya pake  @anteraja_id  hahaha","","positif"
"https://twitter.com/hvmanic","@anteraja_id @AnterajaCare cek dm ya @AnterajaCare","","negatif"
"https://twitter.com/cutiecloudiey","@anteraja_id paket saya ada yg blm di pick up dari tanggal 27","","negatif"
"https://twitter.com/derangedtankie","@anteraja_id @AnterajaCare gue tinggal di jatinegara, 
kordinat di gambar bukti penerimaan MATRAMAAAAN https://t.co/OVlUdVwLcQ","","negatif"
"https://twitter.com/derangedtankie","@anteraja_id @AnterajaCare fuck your customer service, 
kagak bales dm gue, whatsapp juga ngga di respon, nomor telepon cs lo!? ngga aktiffff
tutup aja perusahaan lo","","negatif"
"https://twitter.com/anteraja_id","@Hananto_vkh Hi Kak Hananto, maaf ya bikin kakak ga nyaman. FYI, mulai tgl 20 Feb 2023 untuk layanan @anteraja_id beralih ke @AnterajaCare. Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak. Happy Fasting #BaiknyaRamadan. Thx :) ^MDAS","","netral"
"https://twitter.com/anteraja_id","@ndessyy Hi Kak Dessy, maaf ya bikin kakak ga nyaman. FYI, mulai tgl 20 Feb 2023 untuk layanan @anteraja_id beralih ke @AnterajaCare. Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak. Happy Fasting #BaiknyaRamadan. Thx :) ^MDAS","","netral"
"https://twitter.com/anteraja_id","@sansidenttite Hi Hepizen, maaf ya bikin kakak ga nyaman. FYI, mulai tgl 20 Feb 2023 untuk layanan @anteraja_id beralih ke @AnterajaCare. Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak. Happy Fasting #BaiknyaRamadan. Thx :) ^MDAS","","netral"
"https://twitter.com/anteraja_id","@ujayyy_yy @AnterajaCare Hi Hepizen, maaf ya bikin kakak ga nyaman. FYI, mulai tgl 20 Feb 2023 untuk layanan @anteraja_id beralih ke @AnterajaCare. Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak. Happy Fasting #BaiknyaRamadan. Thx :) ^MDAS","","netral"
"https://twitter.com/anteraja_id","@TokoNatan Hi Hepizen, maaf ya bikin kakak ga nyaman. FYI, mulai tgl 20 Feb 2023 untuk layanan @anteraja_id beralih ke @AnterajaCare. Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak. Happy Fasting #BaiknyaRamadan. Thx :) ^MDAS","","netral"
"https://twitter.com/senoparty_","@anteraja_id @AnterajaCare udh gua chat anjir","","negatif"
"https://twitter.com/anteraja_id","@senoparty_ Hi Hepizen, maaf ya bikin kakak ga nyaman. FYI, mulai tgl 20 Feb 2023 untuk layanan @anteraja_id beralih ke @AnterajaCare. Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak. Happy Fasting #BaiknyaRamadan. Thx :) ^MDAS","","netral"
"https://twitter.com/anteraja_id","@derangedtankie Hi Hepizen, maaf ya bikin kakak ga nyaman. FYI, mulai tgl 20 Feb 2023 untuk layanan @anteraja_id beralih ke @AnterajaCare. Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak. Happy Fasting #BaiknyaRamadan. Thx :) ^MDAS","","netral"
"https://twitter.com/anteraja_id","@dailynthlie Hi Kak Natha, maaf ya bikin kakak ga nyaman. FYI, mulai tgl 20 Feb 2023 untuk layanan @anteraja_id beralih ke @AnterajaCare. Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak. Happy Fasting #BaiknyaRamadan. Thx :) ^MDAS","","netral"
"https://twitter.com/anteraja_id","@senoparty_ Hi Hepizen, maaf ya bikin kakak ga nyaman. FYI, mulai tgl 20 Feb 2023 untuk layanan @anteraja_id beralih ke @AnterajaCare. Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak. Happy Fasting #BaiknyaRamadan. Thx :) ^MDAS","","netral"
"https://twitter.com/anteraja_id","@IMFSHL Hi Kak Irfan, maaf ya bikin kakak ga nyaman. FYI, mulai tgl 20 Feb 2023 untuk layanan @anteraja_id beralih ke @AnterajaCare. Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak. Happy Fasting #BaiknyaRamadan. Thx :) ^MDAS","","netral"
"https://twitter.com/anteraja_id","@chococreamxake Hi Hepizen, maaf ya bikin kakak ga nyaman. FYI, mulai tgl 20 Feb 2023 untuk layanan @anteraja_id beralih ke @AnterajaCare. Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak. Happy Fasting #BaiknyaRamadan. Thx :) ^MDAS","","netral"
"https://twitter.com/anteraja_id","@Tonay_Hawk Hi Hepizen, maaf ya bikin kakak ga nyaman. FYI, mulai tgl 20 Feb 2023 untuk layanan @anteraja_id beralih ke @AnterajaCare. Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak. Happy Fasting #BaiknyaRamadan. Thx :) ^MDAS","","netral"
"https://twitter.com/anteraja_id","@hvmanic Hi Hepizen, maaf ya bikin kakak ga nyaman. FYI, mulai tgl 20 Feb 2023 untuk layanan @anteraja_id beralih ke @AnterajaCare. Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak. Happy Fasting #BaiknyaRamadan. Thx :) ^MDAS","","netral"
"https://twitter.com/Hananto_vkh","@anteraja_id Dari Rabu pagi sekali sampai hari ini sudah 2 hari di SD terakhir (Pondok Bambu) tidak/belum diantar juga, kenapa tidak bisa amanah/profesional? Saya sudah sering sekali mengalami hal buruk dgn anteraja SPT barang hilang, tertukar, salah alamat dll. 10006917893694","","negatif"
"https://twitter.com/nansati","@TokopediaCare min @TokopediaCare  itu @anteraja_id @AnterajaCare nya di tegur dong ... menurut seller tempat saya beli barang, anteraja sudah sering mangkir kalau sameday. Orang kan pilih sameday karena ingin kepastian sampai 😡","","negatif"
"https://twitter.com/danawallet","@ndessyy @anteraja_id Yu ceritain keluhan kamu via DM, mohon informasikan juga ya nomor ticket kamu guna mempercepat penangangan... Terima Kasih","","netral"
"https://twitter.com/danawallet","@ndessyy @anteraja_id Live Chat siap bantu keluhan transaksi kamu: Buka app DANA, pilih History/Riwayat,  pilih transaksi yg mau dilaporin dan pilih CHAT.","","netral"
"https://twitter.com/ndessyy","Semua tdk bisa dihubungi baik pihak penjual https://t.co/Bjvjzy7DmO @danawallet ataupun pihak @anteraja_id selaku ekspedisi","","negatif"
"https://twitter.com/ndessyy","Coba cek di @anteraja_id tdk ada respon. Dan barang belum di pickup tertera kendala internal https://t.co/mp29Dw2obr","","negatif"
"https://twitter.com/bismilah_menang","@anteraja_id BAIKNYA RAMADAN

@DePoliglote 
@Jobriik 
@RaniKancana 

#PastiBagiHadiah 
#BaiknyaRamadan","","netral"
"https://twitter.com/cupcakeeyys","@heelation @anteraja_id Aku udah dm ke anteraja nya terus dibantu cek, Alhamdulillah udah sampe kakk","","positif"
"https://twitter.com/sansidenttite","@anteraja_id halo min, ini pickup paket udah lewat estimasi","","negatif"
"https://twitter.com/ujayyy_yy","@anteraja_id  @AnterajaCare ini tuhhh gimana dari kemarin tertunda mulu karena masalah operasional https://t.co/5aUrdbUm7B","","negatif"
"https://twitter.com/TokoNatan","@anteraja_id Tolong dibantu paket dengan resi 10006921618539

Saya butuh buat siang ini, paketan ke Tangerang malah dikirim ke Bogor. Terus ini ke Tangerang lagi. 😂","","negatif"
"https://twitter.com/senoparty_","cs @anteraja_id pd sibuk smua keknya ngelayangin smua org yg komplain krn paketnya kaga sampe sampe bangsat","","negatif"
"https://twitter.com/derangedtankie","barang belom gue terima, udah ngibul aja, gue terima barang, mana difoto seclose up mungkin, lantai rumah nya bukan lantai rumha gue tuh, ataupun tetangga2 gue @anteraja_id 
barang gue mana nyet????","","negatif"
"https://twitter.com/derangedtankie","@anteraja_id karyawan lo dididik dong 
kalo ngga sanggup menuhin layanan, jangan ngibul biar kesannya menuhin target","","negatif"
"https://twitter.com/dailynthlie","@anteraja_id ini teh gimana anjr, udh seminggu paket gue ga sampe sampe, gajelas banget https://t.co/6s5SxeuwjZ","","negatif"
"https://twitter.com/senoparty_","knp si paket @anteraja_id slalu didiemin di gudang lama bgt anjing kesel bs ampe 2 hari lebih, pdhl ekspedisi lain ga gini","","negatif"
"https://twitter.com/IMFSHL","Hallo min, ini kenapa ya pesanan sebelumnya udah sampai di Jakarta timur, tapi kenapa balik lg ke Semarang ya? @anteraja_id https://t.co/KUqEGHlD7A","","negatif"
"https://twitter.com/chococreamxake","@anteraja_id tolong dong ini paket saya kapan di-pick up? Harusnya dari kemarin jam 18.00","","negatif"
"https://twitter.com/Tonay_Hawk","@anteraja_id ini 10006932902443 barangnya ilang ia.?
2 hari tuh barang mandek bae kaga otw otw lagi https://t.co/1p4fquxrkR","","negatif"
"https://twitter.com/fahriajaoke","@S_AshelJKT48 @anteraja_id https://t.co/UkEJQLPJut","","netral"
"https://twitter.com/heelation","@maungngomul @anteraja_id tulisannya apa kak? paketnga udah sampe mana?","","netral"
"https://twitter.com/anteraja_id","@tidurmulu Hi Hepizen, maaf ya bikin kakak ga nyaman. FYI, mulai tgl 20 Feb 2023 untuk layanan @anteraja_id beralih ke @AnterajaCare. Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak. Happy Fasting #BaiknyaRamadan. Thx :) ^MDAS","","netral"
"https://twitter.com/anteraja_id","@alfiranovitaa Hi Kak Alfira, maaf ya bikin kakak ga nyaman. FYI, mulai tgl 20 Feb 2023 untuk layanan @anteraja_id beralih ke @AnterajaCare. Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak. Happy Fasting #BaiknyaRamadan. Thx :) ^MDAS","","netral"
"https://twitter.com/anteraja_id","@alfiranovitaa Hi Kak Alfira, maaf ya bikin kakak ga nyaman. FYI, mulai tgl 20 Feb 2023 untuk layanan @anteraja_id beralih ke @AnterajaCare. Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak. Happy Fasting #BaiknyaRamadan. Thx :) ^MDAS","","netral"
"https://twitter.com/anteraja_id","@haehaehaechanz @AnterajaCare Hi Kak Alisa, maaf ya bikin kakak ga nyaman. FYI, mulai tgl 20 Feb 2023 untuk layanan @anteraja_id beralih ke @AnterajaCare. Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak. Happy Fasting #BaiknyaRamadan. Thx :) ^MDAS","","netral"
"https://twitter.com/anteraja_id","@whateveritakez Hi Hepizen, maaf ya bikin kakak ga nyaman. FYI, mulai tgl 20 Feb 2023 untuk layanan @anteraja_id beralih ke @AnterajaCare. Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak. Happy Fasting #BaiknyaRamadan. Thx :) ^MDAS","","netral"
"https://twitter.com/sahara78812","@S_AshelJKT48 @anteraja_id Oke cell","","netral"
"https://twitter.com/sahara78812","@S_AshelJKT48 @anteraja_id Oke min","","netral"
"https://twitter.com/maungngomul","@heelation @anteraja_id masih belom sampe hingga saat ini kak😞😞","","negatif"
"https://twitter.com/whateveritakez","@anteraja_id rute pengirimannya selalu di luar nalar 😌 https://t.co/TgUJOIuaPC","","negatif"
"https://twitter.com/haehaehaechanz","Estimasi sampe besok loh, tp masi stuck gini. Ampun deh anteraja 🙂 @anteraja_id @AnterajaCare https://t.co/1tkQ18FDnX","","negatif"
"https://twitter.com/saefudindwi_p","@L_MarshaJKT48 @anteraja_id Maeng mah puasa paskah,bukan puasa ramadan","","netral"
"https://twitter.com/Muhamma18988894","@S_AshelJKT48 @anteraja_id Yaa yang semangat puasanya biar nyampai buka sorenya, maaf yaa","","netral"
"https://twitter.com/R_Hafidziin","@anteraja_id #TimDibanguninEmak 😃","","netral"
"https://twitter.com/Indmulyani1","@anteraja_id min, resi 10006918829469 kok lambat yaa, beberapa kali stuck gak gerak posisinya, tlong min","","negatif"
"https://twitter.com/hvmanic","hai @anteraja_id kindly check your dm yaa","","negatif"
"https://twitter.com/woodeiy","@anteraja_id BAIKNYA RAMADAN

Yuk ikutan @LiiaMonday @andi_angler57 @BPoer94 
#PastiBagiHadiah 
#BaiknyaRamadan","","netral"
"https://twitter.com/anteraja_id","Siapa yang gini juga? Ngaku!
#BaiknyaRamadan https://t.co/60RUOlGif8","","netral"
"https://twitter.com/8430BAM","@anteraja_id @AnterajaCare ko masi stuck ka sampe sekarang? padahal estimasi sampe hari ini https://t.co/S0gcQYXvqR","","negatif"
"https://twitter.com/slmanahwa_","@anteraja_id baiknya ramadan, pake @anteraja_id  pasti lebih baik🫶 @embosindo @inicakrabeneran @billieeilish","","positif"
"https://twitter.com/yagadigi","@anteraja_id Baiknya Ramadan.

Yuk ikutan
@anakRamze @aaaantonnn86 @linohensem #PastiBagiHadiah #BaiknyaRamadan","","netral"
